Bedroom,Bathroom,Den,Address,Lat,Long,Price
1,1,0,"269 Ontario St, Toronto M5A 2V6 ON",43.6583179,-79.3682357,"$1,380.00"
1,1,0,"Water Walk Dr, Markham, ON L3R, Canada",43.85631,-79.3286298,"$1,800.00"
1,1,0,"Downtown Toronto, Canada",43.654262,-79.385975,"$2,500.00"
1,1,0,", downtown toronto M5B2E8 ON, Canada",43.6598307,-79.3805207,"$2,300.00"
2,1,0,", M5J 3A3, Toronto, ON, Canada",43.6416068,-79.3822802,"$1,180.00"
1,1,0,"19 Grand Trunk Crescent, Toronto, ON M5J 3A3, Canada",43.6415846,-79.3826205,"$2,650.00"
2,1,0,"49 Boon Ave, Toronto, ON M6E 3Z2, Canada",43.6784677,-79.4464682,"$2,000.00"
1,1,0,"32 Trolley Cres, M5A 0E8, Toronto, ON",43.6565369,-79.3544975,"$2,450.00"
1,1,0,"126 Simcoe str, Toronto Downtown M5V 1T8 ON",43.6489727,-79.3872946,"$2,299.00"
2,2,0,"39 Upper Duke Cres., L6G 0B8, Markham, ON",43.8499379,-79.3275055,"$2,150.00"
2,2,0,"10 York Street, Toronto, ON, M5J 0E1",43.6410868,-79.3814048,"$2,900.00"
1,1,0,"10 York Street, Toronto, ON, M5J 0E1",43.6410868,-79.3814048,"$2,200.00"
2,2,0,"12 Yonge St, Toronto, ON M5E 1Z9, Canada",43.6431051,-79.375906,"$3,200.00"
1,1,0,"295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.6476273,-79.3904081,"$2,650.00"
2,2,0,"8 Wellesley St E, Toronto, ON M4Y 3B2, Canada",43.6652335,-79.3842932,"$3,300.00"
1,1,1,"70 Queens Wharf Rd 33rd Floor, Toronto, ON M5V 0J2, Canada",43.6400685,-79.3999604,"$2,400.00"
1,1,0,"Peter St, Toronto, ON M5V 0P1, Canada",43.647632,-79.3929626,"$2,100.00"
1,1,0,"96 St Patrick St, Toronto, ON M5T 1V2, Canada",43.6531643,-79.3900311,"$2,480.00"
1,1,0,"2255 Weston Road, Toronto, ON, M9N 1X9",43.7046478,-79.5275537,"$1,520.00"
1,1,0,"2255 Weston Road, Toronto, ON, M9N 1X9",43.7046478,-79.5275537,"$1,520.00"
1,1,0,"89  Isabella Street, Toronto, ON, M4Y 1N8",43.6683764,-79.3806431,"$1,750.00"
2,1,0,"56 annie craig drive, m8v0a5, toronto, ON",43.625159,-79.4787203,"$2,550.00"
2,2,0,"77 Maitland Pl, Toronto, ON M4Y 2V6, Canada",43.6651058,-79.3769009,"$3,200.00"
1,1,0,"318 Richmond St W, Toronto, ON M5V 0B4, Canada",43.6489001,-79.392205,"$2,100.00"
1,1,0,", Toronto M5X 1K2 ON, Canada",43.6484292,-79.3822802,"$1,300.00"
1,1,0,"14 York St, M5J 0B1, Toronto, ON",43.6419081,-79.3817798,"$2,050.00"
1,1,1,"151 Upper Duke Crescent, Unionville, ON L6G 0B6, Canada",43.8521463,-79.3278873,"$1,900.00"
2,2,0,"290 Adelaide St W, Toronto, ON M5V 1P6, Canada",43.64787,-79.391138,"$2,350.00"
1,1,0,"1 King St W, Toronto, ON M5H 1A1, Canada",43.6488576,-79.3781453,"$2,750.00"
1,1,0,"100 Wellesley St E, Toronto, ON M4Y 1H5, Canada",43.6665599,-79.3791219,"$1,795.00"
1,1,0,"111 St Clair Ave W, Toronto, ON M4V 1N5, Canada",43.6867088,-79.3992577,"$1,950.00"
2,1,0,"146 Dufferin St, Orangeville, ON L9W 1X2, Canada",43.9059866,-80.0929529,"$1,790.00"
1,1,0,"112 George St, Toronto, ON M5A 2M5, Canada",43.6520584,-79.3714575,"$2,450.00"
1,1,1,"8 York St 1701 Toronto   Ontario, M5J2Y2, toronto, ON",43.6406456,-79.380939,"$1,830.00"
1,1,0,"24 Wellesley St W, Toronto, ON M4Y 2X6, Canada",43.6648437,-79.3859297,"$2,500.00"
1,1,1,"41 SANTINA ST , VAUGHAN L4H2M1 ON",43.8297388,-79.5656779,"$2,400.00"
1,1,0,", Toronto M5J2Z3 ON, Canada",43.6425462,-79.3772655,"$1,600.00"
2,1,0,"55 Regent Park Blvd, Toronto, ON M5A 2B7, Canada",43.6594213,-79.3610251,"$1,600.00"
1,1.5,0,"111 Elizabeth St, Toronto, ON M5G 1P7, Canada",43.6550554,-79.3847211,"$2,800.00"
1,1,0,"235 Bloor Street East, Toronto, ON, M4W 3Y3",43.6710818,-79.3807435,"$1,970.00"
1,1,0,"1918 Faylee Crescent, Pickering, ON L1V 2V6, Canada",43.8413956,-79.0924175,"$1,250.00"
1,1,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,000.00"
2,2,0,", Markham and Whitby L3S 3g2 ON",43.8427424,-79.2706616,"$2,500.00"
1,1,0,"111 Carlton St, Toronto, ON M5B 2G3, Canada",43.6621286,-79.3769576,"$1,305.00"
1,1,1,"1 The Esplanade, Toronto, ON M5E 0A8, Canada",43.6458091,-79.3756819,"$2,600.00"
1,1,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,200.00"
1,1,0,"12 York St, Toronto, ON M5J 2Z2, Canada",43.6418726,-79.3819064,"$2,450.00"
1,1,0,"155 Yorkville Ave, Toronto, ON M5R 1C4, Canada",43.6703202,-79.3944332,"$1,900.00"
2,2,0,"170 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.6551919,-79.3539119,"$3,000.00"
1,1,0,"Bremner Blvd, Toronto, ON M5J 0A6, Canada",43.6431366,-79.3805285,"$2,200.00"
1,1,0,"235 Bloor Street East, Toronto, ON, M4W 3Y3",43.6710818,-79.3807435,"$1,650.00"
1,1,0,"3600 Highway 7, L4L 0G7, Vaughan, ON",43.78995,-79.5461535,"$1,950.00"
1,1,1,", Markham L6G1B3 ON, Canada",43.8533775,-79.3254313,"$1,700.00"
1,1,0,"89 McGill Street, Toronto, ON, M5B 0B1",43.6606054,-79.3786354,"$1,950.00"
1,1,0,"10 Park Lawn Rd., M8Y 3K4, Etobicoke, ON",43.6232891,-79.4836951,"$1,950.00"
2,2,0,"77 Carlton St, Toronto, ON M5B 2J7, Canada",43.6619074,-79.3782085,"$4,000.00"
1,1,0,"75 Portland St, Toronto, ON M5V 2M9, Canada",43.6439201,-79.3994776,"$2,700.00"
1,1,0,"6 Bralorne Crescent, M6S4R2, toronto, ON",43.6611083,-79.4987507,"$1,100.00"
1,1,0,", M5b2e8, Toronto, ON",43.6598307,-79.3805207,"$1,000.00"
2,2,0,"2910 Hwy 7, Concord, ON L4K 2M7, Canada",43.7956959,-79.5203179,"$2,500.00"
1,1,1,"5 Mariner Terr, Toronto M5V 3V6 ON",43.6397355,-79.3904175,"$2,600.00"
1,1,1,"120 Bayview Ave., l4n6e1, Toronto, ON",43.653978,-79.3541341,"$2,250.00"
1,1,1,"210 Simcoe St, Toronto, ON M5T 0A9, Canada",43.6524331,-79.3888604,"$2,400.00"
2,1,0,"620 Lolita Gardens, Mississauga, ON, L5A 3K7",43.5942563,-79.6029457,"$1,850.00"
2,1,0,"125 Railroad St, Brampton, ON, L6X 1H1",43.683063,-79.771759,"$1,350.00"
1,1,0,"87 Peter st, M5v2g4, Downtown Toronto, ON",43.6469441,-79.3923973,"$2,050.00"
1,2,0,"525 Adelaide Street West, Toronto, ON, M5V 0N7",43.6453398,-79.4021851,"$2,650.00"
1,1,1,"m1g2a8, Canada",43.7672565,-79.2227339,"$1,860.00"
3,2,0,"620 Lolita Gardens, Mississauga, ON, L5A 3K7",43.5942563,-79.6029457,"$2,100.00"
3,2,0,"M5V1Z5, Canada",43.6503403,-79.3876465,"$3,900.00"
1,1,0,"352 Front St W, M5V1B5, TORONTO, ON",43.6434855,-79.3923045,"$2,100.00"
2,1,0,"90 Jameson Avenue, Toronto, ON, M6K 2W8",43.6343542,-79.4352696,"$1,779.00"
1,1,0,"169 Jameson Avenue, Toronto, ON, M6K 2W8",43.6382884,-79.4360532,"$1,929.00"
1,1,0,", toronto M5B 1Z8 ON, Canada",43.6604566,-79.3784972,"$2,000.00"
2,2,0,"1201 North Shore Blvd East, L7S1Z5, Burlington, ON",43.3173164,-79.8051158,"$3,200.00"
2,2,0,"14 Thorburn, M6K1C5, Toronto, ON",43.6356261,-79.4268735,"$2,800.00"
1,1,0,", Toronto M8W 3J1 ON, Canada",43.5921361,-79.5326816,"$1,750.00"
1,1,0,", Between YongeBloor, ChurchWellesley M4Y 2L2 ON, Canada",43.6673847,-79.3826756,"$1,568.00"
1,1,0,"409 Huron St, Toronto, ON M5S 2S5, Canada",43.6665804,-79.4009394,"$1,200.00"
2,2,0,"2089 Fairview St, Burlington, ON L7R 2C8, Canada",43.338737,-79.8100685,"$2,200.00"
1,1,0,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,"$2,050.00"
2,2,0,"30 Grand Trunk Crescent, Toronto, ON M5J 3A4, Canada",43.642282,-79.3828265,"$3,150.00"
1,1,0,", Toronto M5V1K4 ON, Canada",43.6447693,-79.3970587,"$1,600.00"
1,1,0,", M6G1S2, Downtown Toronto (Christie/Bloor), ON",43.6667107,-79.4043508,"$1,500.00"
1,1,0,"33 Bay St, Toronto, ON M5J 2Z3, Canada",43.6426791,-79.3769938,"$1,900.00"
1,1,0,"2895 Bathurst Street, Toronto, ON, M6B 3A8",43.7147936,-79.4283233,"$1,750.00"
2,2,0,"8 Mercer Street, M5V0C4, Toronto, ON",43.6460058,-79.3899085,"$3,100.00"
1,1,1,"M5V3S2, Canada",43.6414082,-79.3912531,"$2,950.00"
3,1,0,", L2E3R4, Niagara, ON",43.1041257,-79.0654766,"$1,350.00"
1,1,0,", Toronto M5V3P6 ON, Canada",43.6451493,-79.3908133,"$1,300.00"
2,2,0,"55 Regent Park Blvd, Toronto, ON M5A 2B7, Canada",43.6594213,-79.3610251,"$2,600.00"
2,1,0,"375 King St W, Toronto, ON M5V 1K1, Canada",43.645641,-79.3929534,"$1,900.00"
2,2,0,"3601 Highway 7 E, L6G 0E1, Markham, ON",43.8539142,-79.3381945,"$2,300.00"
1,1,0,"454 Yonge Street, M4Y 1W9, Toronto, ON",43.6616824,-79.3833791,"$2,200.00"
1,1,0,"100 Harbour St, Toronto, ON M5J 1B7, Canada",43.6418064,-79.3789807,"$2,500.00"
1,2,0,", DOWNTOWN M5V 4A9 ON, Canada",43.640402,-79.3971467,"$3,600.00"
1,1,0,"21 Balmuto St, Toronto, ON M4Y 1W4, Canada",43.6691531,-79.3873723,"$2,050.00"
1,1,0,"40 Earl St, Toronto, ON M4Y 1M3, Canada",43.6687998,-79.3759678,"$1,600.00"
1,1,0,"230 Queens Quay West, Toronto, ON, M5J 2Y7",43.6397444,-79.3837757,"$2,300.00"
1,1,1,"38 Howard Park Ave, Toronto, ON M6R 0A7, Canada",43.6520027,-79.4492618,"$2,250.00"
2,2,0,"21 Nelson St, Toronto, ON M5V 3H9, Canada",43.6487831,-79.3880423,"$4,050.00"
2,2,0,"21 Nelson St, Toronto, ON M5V 3H9, Canada",43.6487831,-79.3880423,"$4,100.00"
1,1,0,"845 Glencairn Ave, North York, ON M6B 2A4, Canada",43.7087795,-79.4447062,$850.00
1,1,1,"633 Bay St, Toronto, ON M5G 2G4, Canada",43.6568825,-79.3835616,"$2,000.00"
3,2,0,"25 Lower Simcoe St, Toronto, ON M5J 3A1, Canada",43.6415283,-79.3833016,"$4,200.00"
1,1,1,", M5V 3X4, Toronto, ON",43.6469126,-79.3902415,"$2,300.00"
2,1.5,0,"M5V3X1, Canada",43.6421316,-79.4013687,"$2,300.00"
1,1,1,", M5S 3K4, Toronto, ON",43.6629771,-79.386217,"$2,200.00"
2,2,0,"8200 Birchmount Rd, Markham, ON L3R 9W1, Canada",43.8568796,-79.324595,"$2,475.00"
1,1,0,"Boxford Cres, Mississauga, ON L5M 0P4, Canada",43.5494504,-79.719706,"$1,750.00"
2,2,0,"M5J2Z2, Canada",43.6421671,-79.3819283,"$2,800.00"
1,1,0,"Boxford Cres, Mississauga, ON L5M 0P4, Canada",43.5494504,-79.719706,"$1,750.00"
1,1,1,"20 Joe Shuster Way, Toronto, ON M6K 0A3, Canada",43.6402772,-79.4241261,"$2,200.00"
1,1,0,"8200 Birchmount Rd #316, Markham, ON L3R 9W1, Canada",43.8568796,-79.324595,"$1,690.00"
1,1,0,"200 Jameson Avenue, Toronto, ON, M6K 2Z6",43.6398173,-79.4373797,"$1,849.00"
1,1,0,"12 York St, Toronto, ON M5J 2Z2, Canada",43.6418726,-79.3819064,"$2,100.00"
1,1,1,", Shelburne L9V3L7 ON, Canada",44.079119,-80.2011728,"$1,300.00"
1,1,0,"480 King St W, Toronto, ON M5V 1L7, Canada",43.6454236,-79.3962213,"$2,200.00"
1,1,0,"37 Penhurst Ave, Etobicoke, ON M8Y 3A9, Canada",43.6247335,-79.4995337,"$1,450.00"
1,1,1,"210 Simcoe St, Toronto, ON M5T 0A9, Canada",43.6524331,-79.3888604,"$2,545.00"
1,1,0,"Collingwood, Canada",44.5007687,-80.2169047,"$1,750.00"
1,1,1,"320 Richmond street east, M5A1P9, Toronto, ON",43.6538906,-79.3689511,"$2,450.00"
2,2,0,"Eva Rd, Etobicoke, ON, M9C 2A8",43.6394963,-79.5640901,"$2,200.00"
2,2,0,"70 Temperance St, Toronto, ON M5H 0B1, Canada",43.6505597,-79.3820722,"$2,800.00"
1,1,1,"20 THOMAS RILEY, M9B 0C3, Toronto, ON",43.6690744,-79.3911301,"$1,799.00"
1,1,0,"120 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.653978,-79.3541341,"$2,050.00"
2,1,0,"Dunlop St E, Whitby, ON L1N, Canada",43.8792747,-78.9346733,"$1,350.00"
1,1,1,"6210 Main Street, L4A 2S5, Main Street Stouffville, ON",43.971005,-79.2489009,"$1,675.00"
1,1,1,"19 Grand Trunk Crescent, Toronto, ON M5J 3A3, Canada",43.6415846,-79.3826205,"$2,350.00"
1,1,0,"20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.6428951,-79.4281018,"$2,000.00"
1,1,0,"120 Homewood Ave, Toronto, ON, M4Y 2J3",43.66703,-79.3763862,"$2,300.00"
3,2,0,"89 McGill Street, Toronto, ON, M5B 0B1",43.6606054,-79.3786354,"$3,200.00"
1,1,0,"628 Fleet St, Toronto, ON M5V 1A8, Canada",43.6361646,-79.4033004,"$2,200.00"
1,1,0,", Toronto M6K 1X1 ON, Canada",43.6391261,-79.4192221,"$1,900.00"
2,1,0,", Toronto  M5V3Z9 ON, Canada",43.6412101,-79.3938921,"$2,600.00"
2,1,0,"812 Lansdowne Ave, Toronto, ON M6H 4K5, Canada",43.665271,-79.4476835,"$2,600.00"
1,1,0,"49 McCaul St, Toronto, ON M5T 1V7, Canada",43.6515793,-79.39008,"$3,750.00"
2,1,0,"8 Simcoe St N, Oshawa, ON L1G 4R8, Canada",43.8978185,-78.863977,"$1,250.00"
1,1,0,"49 McCaul St, Toronto, ON M5T 1V7, Canada",43.6515793,-79.39008,"$2,500.00"
2,1.5,0,", NA M3N 1J2 ON, Canada",43.7485568,-79.506065,"$1,300.00"
1,1,0,"8 The Esplanade, Toronto, ON M5E 0A6, Canada",43.6460983,-79.3760549,"$2,250.00"
1,1,1,", L1A 1N2, Port Hope, ON, Canada",43.9514277,-78.294416,"$1,200.00"
1,1,1,"57 St Joseph St, Toronto, ON M5S 0C5, Canada",43.6653563,-79.387999,"$2,300.00"
1,1,0,", Toronto m5s1x6 ON, Canada",43.6659564,-79.4047989,$650.00
2,1,0,", Burlington L7S1H7 ON",43.3267271,-79.8021823,"$2,975.00"
1,1,0,", Toronto M5T2X5 ON, Canada",43.651955,-79.3896477,"$2,000.00"
1,1,0,"80 Blue Jays Way, Toronto, ON M5V 2G3, Canada",43.6452974,-79.3923967,"$4,700.00"
1,1,0,"100 Harbour Street, M5J1B7, Toronto, ON",43.6418064,-79.3789807,"$2,550.00"
1,1,1,"1060 Sheppard Ave W, Toronto, ON M3J 0G7, Canada",43.7505012,-79.4639723,"$1,950.00"
2,2,0,"19 Grand Trunk Crescent, Toronto, ON M5J 3A3, Canada",43.6415846,-79.3826205,"$3,100.00"
2,2,0,"95 Wellington St, Bowmanville, ON L1C 5A1, Canada",43.9137913,-78.6878692,"$1,850.00"
1,2,0,"70 Distillery Lane, Toronto, ON M5A 0E3, Canada",43.65006,-79.3578814,"$1,500.00"
1,1,0,"550 Jarvis Street Jarvis, Toronto, ON, M4Y 2H9",43.6692283,-79.3799488,"$1,480.00"
3,2,0,"Salvador Allende Ct, Toronto, ON, M6G 0A3",43.6723273,-79.4287263,"$4,625.00"
1,1,1,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,200.00"
1,2,1,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,"$2,350.00"
1,1,0,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,"$2,050.00"
1,1,0,"28 Wellesley St E, Toronto, ON M4Y, Canada",43.6655881,-79.383028,"$2,100.00"
1,1,0,"28 Wellesley St E, Toronto, ON M4Y, Canada",43.6655881,-79.383028,"$2,100.00"
2,2,0,"90 Stadium Rd, Toronto, ON M5V 3W5, Canada",43.6344756,-79.4015886,"$3,300.00"
2,2,0,"1 The Esplanade, Toronto, ON M5E 0A8, Canada",43.6458091,-79.3756819,"$4,000.00"
1,1,1,"3525 Kariya Dr, Mississauga, ON L5B 0C1, Canada",43.588602,-79.6317004,"$1,875.00"
1,1,0,", Toronto m5s 2z1 ON, Canada",43.6680834,-79.3906814,"$2,525.00"
1,1,0,"75 E Liberty St, Toronto, ON M6K 0A2, Canada",43.6383068,-79.4147858,"$2,100.00"
1,1,0,"20 King St E, Cobourg, ON K9A 1K7, Canada",43.9601589,-78.1648364,$850.00
1,1,0,"350 Wellington St W, Toronto, ON M5V 3W9, Canada",43.6446286,-79.3929331,"$2,300.00"
2,2,0,"39 Upper Duke Crescent, Unionville, ON L6G 0B8, Canada",43.8499379,-79.3275055,"$2,450.00"
2,1,0,"23 Wyndham St, Toronto, ON M6K 1R8, Canada",43.6474943,-79.435995,"$2,750.00"
1,1,0,"250 St. George St, Toronto, ON, M5R 3L8",43.672735,-79.4023802,"$1,900.00"
1,1,0,"664 Bathurst St, Toronto, ON M5S 2R3, Canada",43.6616564,-79.4099423,"$1,700.00"
1,1,0,", Toronto m5r 3j2 ON, Canada",43.682588,-79.417815,"$2,450.00"
1,1,0,"75 St Nicholas St, Toronto, ON M4Y 0A5, Canada",43.6676141,-79.3864589,"$2,500.00"
1,1,0,"11 Brunel Ct, Toronto, ON M5V 3Y3, Canada",43.6394055,-79.3932324,"$2,300.00"
2,1,0,"45 Lisgar St, Toronto, ON M6J 0B8, Canada",43.6420242,-79.4230597,"$2,800.00"
1,1,0,"269 Ontario St, Toronto, ON M5A 2V6, Canada",43.6583179,-79.3682357,"$1,380.00"
1,1,1,"15 Iceboat Terr, Toronto, ON M5V 4A5, Canada",43.6405271,-79.397104,"$2,350.00"
1,1,0,"70 Temperance St, Toronto, ON M5H 0B1, Canada",43.6505597,-79.3820722,"$2,050.00"
1,1,0,"560 Front St W, Toronto, ON M5V 1C1, Canada",43.6413078,-79.4000933,$850.00
2,2,0,"600 Fleet St, Toronto, ON M5V 1B7, Canada",43.6366681,-79.4004451,"$2,600.00"
1,1,1,", Toronto m5v1y9 ON, Canada",43.6468281,-79.4024241,"$2,300.00"
1,1.5,0,"50 Cordova Avenue, Etobicoke, ON, M9A 4X6",43.6471397,-79.5265814,"$1,550.00"
1,1,0,", toronto M4E1S5 ON, Canada",43.6806017,-79.2893327,"$1,600.00"
2,2,0,", Yonge and Maitland M4y3b5  ON, Canada",43.6638522,-79.3841153,"$2,600.00"
2,1,0,"99 McGill St, Toronto, ON M5B 1H5, Canada",43.6605397,-79.3786617,"$2,800.00"
1,1,0,"600 University Ave, Toronto, ON M5G 1X5, Canada",43.6575221,-79.3899928,"$1,750.00"
1,1,0,"11 Brunel Ct, Toronto, ON M5V 3Y3, Canada",43.6394055,-79.3932324,"$2,000.00"
3,1,0,", m5t2m5, Toronto, ON, Canada",43.6486411,-79.4011928,"$3,600.00"
3,2,0,"14 York St, Toronto, ON M5J 0B1, Canada",43.6419081,-79.3817798,"$3,800.00"
2,2,0,"1103 Leslie St, North York, ON M3C 2J7, Canada",43.7206419,-79.3493968,"$2,400.00"
1,1,0,"Toronto, ON, Canada, M5J2Y5",43.6400247,-79.3812245,"$2,200.00"
2,2,0,"8 York St, Toronto, ON M5J 2Y2, Canada",43.6406456,-79.380939,"$3,200.00"
1,1,1,"12 York St, Toronto, ON M5J 2Z2, Canada",43.6418726,-79.3819064,"$2,300.00"
2,1,0,"51 Nassau Street, L1J 4A3, Oshawa, ON",43.8946417,-78.8696396,"$1,300.00"
1,1,0,"85 Queens Wharf Rd, Toronto, ON M5V 0J9, Canada",43.6387842,-79.3988635,"$2,600.00"
3,3,0,", M4R1V2, Toronto, ON",43.7073197,-79.4002252,"$1,300.00"
2,2,0,"100 Harbour St, Toronto, ON M5J 1B7, Canada",43.6418064,-79.3789807,"$2,950.00"
1,1,0,"1 King St W, Toronto, ON M5H 1A1, Canada",43.6488576,-79.3781453,"$2,350.00"
2,1,0,"150 Sudbury St, Toronto, ON M6J 3S8, Canada",43.6415328,-79.4240715,"$2,400.00"
1,1,0,"18 Yorkville Ave, Toronto, ON M4W 2J1, Canada",43.6721931,-79.3878664,"$2,000.00"
1,1,0,"91,140,146 Jameson Avenue, Toronto, ON, M6K 2W8",43.6349738,-79.4351859,"$1,729.00"
1,1,0,"72 Carden St, Guelph, ON N1H 3A3, Canada",43.5446193,-80.2473831,$975.00
2,1,0,"378 Kerr St, Oakville, ON L6K 3B8, Canada",43.4443781,-79.683067,"$1,700.00"
2,2,0,", DOWNTOWN M5V2G4 ON, Canada",43.6467641,-79.3922208,"$2,500.00"
2,2,0,", NORTH YORK M2N0C2 ON, Canada",43.7565895,-79.4054146,"$2,350.00"
1,1,0,"55 Isabella St, Toronto, ON M4Y 1M8, Canada",43.6678174,-79.3831111,"$1,750.00"
2,1,0,"55 Isabella St, Toronto, ON M4Y 1M8, Canada",43.6678174,-79.3831111,"$2,850.00"
2,2,0,", L6K 3T1, Oakville, ON, Canada",43.4422541,-79.6731017,"$2,800.00"
1,2,1,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,"$2,450.00"
1,1,0,"180 Enterprise Blvd, Markham, ON, L6G 1B3",43.850094,-79.3234946,"$1,850.00"
2,2,0,"180 Enterprise Blvd, Markham, ON, L6G 0G4",43.850094,-79.3234946,"$2,150.00"
1,1,1,", Toronto M5V 1J9 ON, Canada",43.6464345,-79.3918689,"$2,450.00"
1,1,0,", Toronto M5V 1J9 ON, Canada",43.6464345,-79.3918689,"$2,450.00"
1,1,0,"10 York St, Toronto, ON M5J 2L9, Canada",43.6410868,-79.3814048,"$2,150.00"
1,1,1,"100 Harbour St, Toronto, ON M5J 1B7, Canada",43.6418064,-79.3789807,"$2,600.00"
1,1,0,"Six50 King - Bathurst Tower, 95 Bathurst St, Toronto, ON M5V 2P9, Canada",43.6444602,-79.4024689,"$2,200.00"
1,1,0,"42 Charles St E, Toronto, ON M4Y 1T1, Canada",43.6693009,-79.3841709,"$2,400.00"
2,2,0,", Toronto M1T 1a8 ON, Canada",43.7789286,-79.3241989,"$2,500.00"
1,1,0,"426 University ave, M5G1S9, TORONTO, ON",43.6539487,-79.3885701,"$1,900.00"
1,1,0,"Richmond St E, Toronto, ON M5C 3H6, Canada",43.652812,-79.3733062,"$1,975.00"
1,1,0,"Sussex Ave, Richmond Hill, ON L4C 2E8, Canada",43.8757743,-79.4214372,$900.00
2,2,0,", Toronto m5v3m8 ON, Canada",43.637287,-79.396355,"$2,800.00"
1,1,0,"200 Jameson Avenue, Toronto, ON, M6K 2Z6",43.6398173,-79.4373797,"$1,449.00"
2,2,0,"21 Nelson St, Toronto, ON M5V 3H9, Canada",43.6487831,-79.3880423,"$4,000.00"
1,1,0,"29 Queens Quay E, Toronto, ON M5E 0A4, Canada",43.6413595,-79.3725145,"$2,100.00"
1,1,0,"8 The Esplanade, Toronto, ON M5E 0A6, Canada",43.6460983,-79.3760549,"$2,250.00"
1,1,1,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,"$2,300.00"
2,2,0,"20 Atlantic Ave, Toronto, ON M6K 1X8, Canada",43.6367119,-79.4206384,"$2,000.00"
2,2,0,"460 Adelaide St East, M5A1N6, Toronto, ON",43.6527574,-79.3665108,"$2,775.00"
1,1,1,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,"$2,000.00"
1,1,1,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,"$2,000.00"
2,1,0,", Toronto M5B 2K3 ON, Canada",43.6578373,-79.3806087,"$1,200.00"
1,1,0,"1190 Dundas Street East, Toronto M4M0C5 ON",43.665173,-79.3410685,"$2,100.00"
1,1,1,"165 Legion Rd N, Etobicoke, ON M8Y 0B3, Canada",43.6243053,-79.488423,"$2,100.00"
2,1,0,"L1H, Canada",43.8849512,-78.8326016,"$1,350.00"
2,1,0,"65 St Mary St, Toronto, ON M5S 0A6, Canada",43.6672109,-79.3891532,"$3,099.00"
2,2,0,"19 Swayne St, Cobourg, ON K9A 1K6, Canada",43.960557,-78.164838,"$1,200.00"
1,1,0,"85 Queen's Wharf Rd, Toronto, ON M5V 0J9, Canada",43.6387842,-79.3988635,"$2,600.00"
2,2,0,"50 Absolute Ave, Mississauga, ON L4Z 0A8, Canada",43.5949126,-79.6357361,"$2,299.00"
1,1,0,"170 Fort York Blvd, Toronto, ON M5V 0E6, Canada",43.6393466,-79.3997415,"$2,150.00"
1,1,0,"167 Church Street, Toronto, ON, M5B 1Y6",43.6543938,-79.3759018,"$1,930.00"
3,1,0,"295 Dufferin St., Toronto, ON, M6K 1Z6",43.6403508,-79.4275216,"$2,707.00"
1,1,0,"112 George Street, M5A 2M5, Toronto, ON",43.6520584,-79.3714575,"$2,500.00"
1,1,1,"81 Navy Wharf Ct, Toronto, ON M5V 3S2, Canada",43.6413655,-79.3914457,"$2,300.00"
2,2,0,"11 Peel Ave, Toronto, ON M6J 1M3, Canada",43.6437964,-79.4284926,"$2,000.00"
1,2,1,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,"$2,450.00"
1,1,0,"17 Mill St E, Acton, ON L7J 1G8, Canada",43.6302091,-80.0410457,"$1,150.00"
2,1,0,"65 E Liberty St, Toronto, ON M6K, Canada",43.6383993,-79.4144482,"$2,699.00"
1,1,0,"20 Bruyeres Mews, Toronto, ON M5V 0G8, Canada",43.6375235,-79.400877,"$2,400.00"
1,1,1,"60 S Town Centre Blvd, Markham, ON L6G 0C5, Canada",43.8528627,-79.3386881,"$1,800.00"
1,1,1,"8 The Esplanade 3003 Suite 3003, Toronto, ON M5E 0A6, Canada",43.6460983,-79.3760549,"$2,450.00"
1,1,0,"50 Cordova Avenue, Etobicoke, ON, M9A 4X6",43.6471397,-79.5265814,"$1,400.00"
2,2,0,"170 Bayview Avenue, Toronto M5A 0M4 ON",43.6551919,-79.3539119,"$4,000.00"
1,1,0,"88 Harbour St., M5J 0C3, Toronto, ON",43.6417851,-79.3790058,"$2,300.00"
1,1,0,", Toronro M4V 1N5 ON, Canada",43.6865112,-79.3995216,$150.00
1,1,0,"Downtown, Toronto M5V1K1 ON, Canada",43.645396,-79.3942439,"$1,900.00"
2,2,0,"Downtown, Toronto M5V1K1 ON, Canada",43.645396,-79.3942439,"$2,500.00"
